VFG045599	127	genus	Legionella
Q99258	0	no rank	unclassified
P40100	120980	species	Acetatifactor sp947644185
A3DD66	7211	family	Acetivibrionaceae
VFG023296	34	genus	Mycobacterium
VFG002209	99	species	Brucella melitensis
VFG045509	127	genus	Legionella
NP_215887.1	35	species	Mycobacterium tuberculosis
P54300	998	species	Vibrio campbellii
VFG005148	60	species	Streptococcus pyogenes
VFG015911	76	genus	Pseudomonas E
NP_460710.1	17	genus	Salmonella
P0A7M2	6	family	Enterobacteriaceae
fig|83332.12.peg.2270|Rv2032|VBIMycTub87468_2270|	35	species	Mycobacterium tuberculosis
NP_698531.1	99	species	Brucella melitensis
P0ACB4	8	species	Escherichia coli
VFG006626	180	genus	Helicobacter
VFG042393	6	family	Enterobacteriaceae
Q3IJ73	649	family	Alteromonadaceae
VFG023333	34	genus	Mycobacterium
Q9RUZ0	5300	species	Deinococcus radiodurans
VFG007104	57	family	Vibrionaceae
VFG023576	27018	species	Yersinia hibernica
Q2FZW3	16	species	Staphylococcus aureus
VFG031429	941	species	Mycobacterium marinum
VFG044321	242	species	Burkholderia cenocepacia
VFG029816	1462	species	Mycobacterium smegmatis
P9WNX9	35	species	Mycobacterium tuberculosis
P22869	2261	order	Methylococcales
YP_009047229.1	0	no rank	unclassified
Q7SCZ3	0	no rank	unclassified
VFG006991	1908	species	Aliivibrio fischeri B
Q8XP19	144	family	Clostridiaceae
P75893	7	genus	Escherichia
P38702	0	no rank	unclassified
P9WNV5	35	species	Mycobacterium tuberculosis
VFG041508	406	species	Erwinia amylovora
VFG041435	199	genus	Xanthomonas
VFG002506	70	species	Burkholderia mallei
Q93KD4	77635	species	Peptoclostridium A acidaminophilum
P22224	0	no rank	unclassified
VFG041577	1553	genus	Edwardsiella
Q10161	142503	species	RUG14515 sp017635465
O74443	0	no rank	unclassified
VFG042583	640	species	Escherichia marmotae
VFG024048	833	species	Mycobacterium intracellulare
VFG044285	86	species	Proteus mirabilis
VFG007412	58	genus	Vibrio
Q9I036	22	species	Pseudomonas aeruginosa
VFG018663	912	species	Streptococcus gordonii
P41411	0	no rank	unclassified
VFG007049	66	species	Vibrio cholerae
VFG043093	7	genus	Escherichia
VFG025429	70	species	Burkholderia mallei
VFG042736	22	species	Pseudomonas aeruginosa
VFG026323	69	genus	Burkholderia
Q5HG25	16	species	Staphylococcus aureus
P38907	0	no rank	unclassified
NP_438859.1	0	no rank	unclassified
NP_218372.1	35	species	Mycobacterium tuberculosis
fig|169963.11.peg.2489|lmo2431|VBILisMon69206_2489|	56	species	Listeria monocytogenes
A0A2Z6UD27	5	order	Enterobacterales
Q9F282	8002	genus	Thermoanaerobacter
P56081	10614	species	Helicobacter pylori CO
VFG010305	1462	species	Mycobacterium smegmatis
VFG043431	89	genus	Bacillus A
VFG007245	66	species	Vibrio cholerae
VFG023790	7075	species	Yersinia proxima
VFG037958	25	species	Acinetobacter baumannii
VFG044076	51	species	Campylobacter D jejuni
A0A2I2F284	2	superkingdom	Bacteria
O13777	0	no rank	unclassified
VFG025344	1337	species	Burkholderia thailandensis
VFG013853	540	species	Pseudomonas E alloputida
VFG050625	24	genus	Acinetobacter
A0A2V5GUR2	2	superkingdom	Bacteria
VFG025423	1337	species	Burkholderia thailandensis
VFG005527	71	species	Streptococcus agalactiae
VFG041584	3064	species	Edwardsiella anguillarum
VFG041820	1832	species	Photorhabdus laumondii
B2ABS0	2	superkingdom	Bacteria
P33744	2	superkingdom	Bacteria
VFG041479	406	species	Erwinia amylovora
Q05497	2	superkingdom	Bacteria
VFG042482	4	class	Gammaproteobacteria
Q7A6I1	16	species	Staphylococcus aureus
VFG010319	340	species	Mycobacterium avium
P87050	0	no rank	unclassified
B1MCK4	67	species	Mycobacterium abscessus
VFG004523	15	genus	Staphylococcus
VFG044075	50	genus	Campylobacter D
Q331T6	1965	genus	Clostridium H
VFG022271	0	no rank	unclassified
VFG002247	1736	species	Bartonella henselae
O94255	2	superkingdom	Bacteria
NP_539642.1	99	species	Brucella melitensis
P9WMW7	35	species	Mycobacterium tuberculosis
P27318	0	no rank	unclassified
B0V8I3	24	genus	Acinetobacter
P26646	7	genus	Escherichia
VFG017868	125950	species	Acerihabitans sp035013185
Q2G160	16	species	Staphylococcus aureus
VFG024427	20588	species	Mycobacterium gilvum
Q03782	0	no rank	unclassified
VFG005276	4448	species	Streptococcus halichoeri
VFG043436	695	species	Bacillus A pacificus
P03579	0	no rank	unclassified
Q83BJ0	699	species	Coxiella burnetii
YP_233041.1	0	no rank	unclassified
Q3ZAB8	3670	species	Dehalococcoides mccartyi
VFG006471	1182	species	Helicobacter C hepaticus
G2NFJ9	439	genus	Streptomyces
VFG010791	128	species	Legionella pneumophila
P9WEM6	3	phylum	Pseudomonadota
VFG002178	35720	species	Finegoldia sp900766215
VFG042058	6161	species	Ralstonia pseudosolanacearum
VFG039434	699	species	Coxiella burnetii
S0DZM7	2	superkingdom	Bacteria
VFG000430	91	genus	Citrobacter
P77150	7	genus	Escherichia
Q9Q8N4	0	no rank	unclassified
P36139	0	no rank	unclassified
YP_169459.1	141	genus	Francisella
Q45619	1589	species	Geobacillus stearothermophilus
NP_461027.1	18	species	Salmonella enterica
Q18CI2	43	family	Peptostreptococcaceae
B1MCE2	67	species	Mycobacterium abscessus
P34730	2	superkingdom	Bacteria
VFG041307	127	genus	Legionella
VFG044467	5803	species	Vibrio tarriae
VFG038496	366	species	Aeromonas hydrophila
P0AC65	7	genus	Escherichia
P0A444	57506	species	Thermosynechococcus vestitus
VFG039653	699	species	Coxiella burnetii
W3X8X8	2	superkingdom	Bacteria
VFG000021	94	species	Bordetella pertussis
A0A1G9FQX8	95609	species	Actinopolyspora mzabensis
NP_287756.1	7	genus	Escherichia
Q9RHM6	1252	species	Corynebacterium glutamicum
O51442	514	genus	Borreliella
VFG040877	21	genus	Pseudomonas
A8E1G1	0	no rank	unclassified
Q12189	172332	phylum	Asgardarchaeota
O51207	558	species	Borreliella burgdorferi
VFG024721	31	class	Actinomycetes
Q9RW44	4494	genus	Deinococcus
VFG042752	22	species	Pseudomonas aeruginosa
P52154	10246	species	Micrococcus sp023147585
P00043	20114	species	Thiobius zoothamnicola
O24968	0	no rank	unclassified
VFG029721	2	superkingdom	Bacteria
Q84HC5	80152	species	Spirillospora fulvescens
P32579	1	no rank	root
VFG042534	22137	species	Edwardsiella hoshinae
VFG038554	639	species	Aeromonas salmonicida
VFG034985	62113	species	Escherichia sp002965065
Q9UTN6	2	superkingdom	Bacteria
P62450	4523	species	Nitratidesulfovibrio vulgaris
VFG025091	1337	species	Burkholderia thailandensis
Q0C8L6	2	superkingdom	Bacteria
Q03091	108	species	Bacillus velezensis
Q07442	0	no rank	unclassified
P40445	2	superkingdom	Bacteria
YP_233039.1	0	no rank	unclassified
P81052	35554	species	Leuconostoc kimchii
P53100	0	no rank	unclassified
P0C093	804	species	Escherichia coli F
A0QWG5	1462	species	Mycobacterium smegmatis
VFG016618	42551	species	Malacoplasma penetrans
VFG047964	22766	species	Francisella hispaniensis
VFG044155	20	family	Pseudomonadaceae
P47547	362	genus	Mycoplasmoides
YP_001006359.1	298	species	Yersinia enterocolitica
VFG017987	50	genus	Campylobacter D
P06786	0	no rank	unclassified
P35518	91752	species	JAITWV01 sp031285105
VFG044002	447	genus	Clostridium
P53331	123336	species	SLDF01 sp022841345
P0DSH8	0	no rank	unclassified
VFG045564	127	genus	Legionella
Q9US45	0	no rank	unclassified
VFG043633	510	species	Vibrio vulnificus B
P53857	0	no rank	unclassified
VFG041311	128	species	Legionella pneumophila
Q9KJ22	23507	species	Halorhodospira halochloris
VFG050258	536	species	Chlamydia trachomatis
P00045	95	class	Alphaproteobacteria
A3M139	4	class	Gammaproteobacteria
VFG014949	220	genus	Stutzerimonas
VFG022897	34	genus	Mycobacterium
P44481	232	genus	Haemophilus
P29217	8	species	Escherichia coli
P22186	7	genus	Escherichia
NP_274047.1	64	species	Neisseria meningitidis
O94556	22858	species	CAIJNA01 sp020719775
VFG007683	58	genus	Vibrio
VFG006346	180	genus	Helicobacter
VFG040836	0	no rank	unclassified
YP_001599700.1	63	genus	Neisseria
Q2EHL7	638	species	Aggregatibacter actinomycetemcomitans
P39923	0	no rank	unclassified
P9WHH7	35	species	Mycobacterium tuberculosis
VFG000977	60	species	Streptococcus pyogenes
Q6N5A1	8217	species	Rhodopseudomonas palustris F
VFG041520	6	family	Enterobacteriaceae
VFG013982	76	genus	Pseudomonas E
P23908	804	species	Escherichia coli F
P9WNL7	33	family	Mycobacteriaceae
P21649	10	species	Klebsiella pneumoniae
P28905	7	genus	Escherichia
Q8YT41	8499	genus	Trichormus
NP_345978.1	28	genus	Streptococcus
YP_125780.1	128	species	Legionella pneumophila
VFG010455	128	species	Legionella pneumophila
P65779	29	species	Streptococcus pneumoniae
Q01964	114992	species	Rhizobium sp016429255
Q6GIR5	16	species	Staphylococcus aureus
K9N4V7	0	no rank	unclassified
P10662	0	no rank	unclassified
VFG043665	1966	species	Clostridium H botulinum B
O87694	55864	species	Priestia aryabhattai B
P0AGA6	550	species	Escherichia fergusonii
VFG042399	2192	species	Escherichia sp005843885
P0C0Y7	3492	species	Cereibacter A sphaeroides
VFG040897	200	species	Xanthomonas campestris
P50087	0	no rank	unclassified
A2RI47	431	species	Lactococcus cremoris
Q03631	0	no rank	unclassified
P24919	0	no rank	unclassified
P53865	0	no rank	unclassified
P9WLA7	35	species	Mycobacterium tuberculosis
VFG010156	12755	species	Mycobacterium monacense
VFG041785	4523	species	Nitratidesulfovibrio vulgaris
O84546	534	family	Chlamydiaceae
O86332	35	species	Mycobacterium tuberculosis
VFG041607	2674	species	Edwardsiella piscicida
VFG010150	5319	species	Mycobacterium austroafricanum
Q9P7K8	0	no rank	unclassified
B7I7B6	25	species	Acinetobacter baumannii
VFG009546	941	species	Mycobacterium marinum
VFG000678	2	superkingdom	Bacteria
VFG000421	153	species	Yersinia pestis
VFG044157	1021	species	Pseudomonas E protegens
G0SDN0	96058	species	Kordiimonas sp002401685
VFG010381	12755	species	Mycobacterium monacense
P78929	0	no rank	unclassified
P45543	1402	species	Escherichia ruysiae
VFG041971	4	class	Gammaproteobacteria
VFG016558	0	no rank	unclassified
P94267	514	genus	Borreliella
A2RH76	184	genus	Lactococcus
P32353	2	superkingdom	Bacteria
VFG003883	18	species	Salmonella enterica
P44744	205	family	Pasteurellaceae
VFG007462	59	species	Vibrio parahaemolyticus
YP_178998.1	51	species	Campylobacter D jejuni
VFG045478	127	genus	Legionella
VFG022245	941	species	Mycobacterium marinum
VFG006974	66	species	Vibrio cholerae
VFG006717	2	superkingdom	Bacteria
YP_009000616.1	18	species	Salmonella enterica
VFG002005	128	species	Legionella pneumophila
YP_002036836.1	29	species	Streptococcus pneumoniae
P99141	16	species	Staphylococcus aureus
P43614	4289	family	Sulfurimonadaceae
NP_346367.1	29	species	Streptococcus pneumoniae
YP_514332.1	142	species	Francisella tularensis
Q9P7X2	0	no rank	unclassified
VFG000024	94	species	Bordetella pertussis
VFG042142	6443	species	Chlamydophila pneumoniae
Q4WQS0	0	no rank	unclassified
P36029	2	superkingdom	Bacteria
VFG044359	4209	species	Dickeya dadantii
P36110	2	superkingdom	Bacteria
P39797	122	species	Bacillus subtilis
VFG015177	286	species	Pseudomonas E avellanae
A0A096ZED0	30	phylum	Actinomycetota
C0H412	107	genus	Bacillus
fig|382640.5.peg.1183|Btr_1145|VBIBarTri113218_1183|	28145	species	Bartonella tribocorum
VFG009690	1462	species	Mycobacterium smegmatis
VFG016841	6443	species	Chlamydophila pneumoniae
VFG031843	20588	species	Mycobacterium gilvum
VFG041671	23873	species	Photorhabdus asymbiotica
VFG007942	5319	species	Mycobacterium austroafricanum
P20676	0	no rank	unclassified
O31127	166734	species	Chlorogloeopsis sp000332255
Q5AR46	3880	family	Bryobacteraceae
A0A0S1RVB0	0	no rank	unclassified
P05319	0	no rank	unclassified
NP_540830.1	99	species	Brucella melitensis
P46841	16018	species	Mycobacterium leprae
O74444	0	no rank	unclassified
P26754	0	no rank	unclassified
P55798	8	species	Escherichia coli
P9WFD9	35	species	Mycobacterium tuberculosis
VFG004225	91	genus	Citrobacter
Q9PIC1	50	genus	Campylobacter D
P40953	3450	class	Polyangia
VFG000284	180	genus	Helicobacter
VFG040869	22	species	Pseudomonas aeruginosa
VFG002207	240	genus	Corynebacterium
XP_715586.1	0	no rank	unclassified
VFG016196	0	no rank	unclassified
P0ABL5	7	genus	Escherichia
VFG002241	1736	species	Bartonella henselae
VFG042452	5	order	Enterobacterales
VFG011678	2127	species	Campylobacter D lari C
Q55025	12355	species	Synechococcus elongatus A
VFG011253	94	species	Bordetella pertussis
P54544	122	species	Bacillus subtilis
VFG009423	12755	species	Mycobacterium monacense
O13855	109599	species	Burkholderia sp030151225
P21062	0	no rank	unclassified
NP_217558.1	35	species	Mycobacterium tuberculosis
fig|393133.8.peg.2403|Lmon1_020100012015|VBILisMon53391_2403|	55	genus	Listeria
P0A8P3	7	genus	Escherichia
P0A008	15	genus	Staphylococcus
O31675	122	species	Bacillus subtilis
Q31HC3	3	phylum	Pseudomonadota
A0A2K8K5C5	24	genus	Acinetobacter
VFG017976	2038	species	Campylobacter D hepaticus
VFG037935	24	genus	Acinetobacter
P49435	1	no rank	root
VFG005254	60	species	Streptococcus pyogenes
VFG022217	1462	species	Mycobacterium smegmatis
VFG037288	5242	species	Acinetobacter geminorum
VFG018801	0	no rank	unclassified
P36015	0	no rank	unclassified
P59285	76	genus	Pseudomonas E
Q9HX21	22	species	Pseudomonas aeruginosa
NP_374487.1	16	species	Staphylococcus aureus
VFG043860	4222	species	Bacillus A thuringiensis K
VFG048904	6	family	Enterobacteriaceae
VFG039580	699	species	Coxiella burnetii
P9WL97	34	genus	Mycobacterium
P75189	363	species	Mycoplasmoides pneumoniae
VFG012088	78649	species	Clostridioides difficile E
VFG041081	152	genus	Yersinia
O31667	122	species	Bacillus subtilis
P14870	13159	species	Planococcus okeanokoites
Q834F9	38	species	Enterococcus faecalis
P81894	36257	species	Geobacter metallireducens
VFG010336	5319	species	Mycobacterium austroafricanum
P24177	2	superkingdom	Bacteria
VFG008928	833	species	Mycobacterium intracellulare
VFG034908	804	species	Escherichia coli F
VFG041921	26930	species	Xanthomonas cassavae
P06616	7	genus	Escherichia
VFG042682	6	family	Enterobacteriaceae
VFG042746	22	species	Pseudomonas aeruginosa
P37032	2	superkingdom	Bacteria
VFG022574	34	genus	Mycobacterium
XP_002369344.1	1	no rank	root
P38273	0	no rank	unclassified
P00259	20	family	Pseudomonadaceae
O74461	0	no rank	unclassified
Q12515	0	no rank	unclassified
VFG021791	441	species	Corynebacterium pseudotuberculosis
YP_001879438.1	1402	species	Escherichia ruysiae
Q8NNF6	31	class	Actinomycetes
VFG009661	33	family	Mycobacteriaceae
VFG044406	169	genus	Serratia
VFG043385	14999	species	Helicobacter pylori DB
P52477	22	species	Pseudomonas aeruginosa
B5XRB0	3	phylum	Pseudomonadota
NP_217852.1	35	species	Mycobacterium tuberculosis
NP_252452.1	4	class	Gammaproteobacteria
VFG002254	1736	species	Bartonella henselae
Q9HVT1	0	no rank	unclassified
Q9P3B1	0	no rank	unclassified
VFG003532	298	species	Yersinia enterocolitica
VFG037678	25	species	Acinetobacter baumannii
Q7SBD5	38199	species	Paracoccus marinus
O32102	122	species	Bacillus subtilis
P22861	1	no rank	root
A0A248AFK6	2	superkingdom	Bacteria
VFG014685	701	species	Pseudomonas E fragariae
P13200	0	no rank	unclassified
VFG000415	153	species	Yersinia pestis
VFG043828	8672	species	Bacillus A cereus AG
VFG016602	2130	species	Mycoplasmoides gallisepticum
VFG051921	76	genus	Pseudomonas E
P10081	2	superkingdom	Bacteria
P0DW61	0	no rank	unclassified
Q6N140	8217	species	Rhodopseudomonas palustris F
VFG050443	24	genus	Acinetobacter
P0DPO1	8	species	Escherichia coli
VFG025966	709	species	Burkholderia orbicola
Q830V1	38	species	Enterococcus faecalis
VFG041455	406	species	Erwinia amylovora
O42898	2	superkingdom	Bacteria
Q53EK2	0	no rank	unclassified
VFG001089	55	genus	Listeria
VFG015079	2	superkingdom	Bacteria
VFG018015	50	genus	Campylobacter D
VFG038933	111	family	Anaplasmataceae
Q46381	4	class	Gammaproteobacteria
VFG042547	6	family	Enterobacteriaceae
VFG001239	22	species	Pseudomonas aeruginosa
VFG015178	76	genus	Pseudomonas E
VFG041348	127	genus	Legionella
Q9P7C8	0	no rank	unclassified
VFG001226	21	genus	Pseudomonas
Q07429	122	species	Bacillus subtilis
Q2RNU4	10678	species	Rhodospirillum rubrum
Q0CU19	2	superkingdom	Bacteria
Q8FJ36	7	genus	Escherichia
Q5XCT5	60	species	Streptococcus pyogenes
VFG038387	366	species	Aeromonas hydrophila
P77389	102477	species	JAVVVP01 sp902477365
VFG043363	128	species	Legionella pneumophila
P00141	97	family	Rhizobiaceae
VFG041062	2084	species	Agrobacterium fabrum
VFG038447	366	species	Aeromonas hydrophila
Q9I6F6	22	species	Pseudomonas aeruginosa
XP_653689.1	2	superkingdom	Bacteria
VFG040854	1000	genus	Rickettsia
VFG037956	64297	species	Acinetobacter sp023920705
P45493	51	species	Campylobacter D jejuni
P21631	2064	species	Ensifer adhaerens
P0A2V9	28	genus	Streptococcus
Q9KNV7	66	species	Vibrio cholerae
VFG002410	15	genus	Staphylococcus
VFG011347	15901	species	Bordetella bronchiseptica F
VFG002368	298	species	Yersinia enterocolitica
VFG013709	3814	species	Corynebacterium belfantii
P36937	84188	species	Pseudescherichia sp031979925
P27032	4209	species	Dickeya dadantii
VFG011693	62197	species	Campylobacter D sp004378855
YP_513289.1	142	species	Francisella tularensis
P27515	1	no rank	root
G0FS68	9688	species	Amycolatopsis mediterranei
NP_540044.1	95	class	Alphaproteobacteria
VFG041242	128	species	Legionella pneumophila
P43127	1022	species	Vibrio harveyi
VFG022059	33	family	Mycobacteriaceae
Q5XE14	60	species	Streptococcus pyogenes
P9WGP1	35	species	Mycobacterium tuberculosis
VFG045547	128	species	Legionella pneumophila
P38790	3	phylum	Pseudomonadota
A0A0A0RM07	31	class	Actinomycetes
VFG018240	59	species	Vibrio parahaemolyticus
VFG001928	50	genus	Campylobacter D
VFG037851	5242	species	Acinetobacter geminorum
YP_002344651.1	2038	species	Campylobacter D hepaticus
VFG007672	59	species	Vibrio parahaemolyticus
VFG002150	536	species	Chlamydia trachomatis
VFG043263	55	genus	Listeria
P86324	29351	species	Rhodoplanes tepidamans
VFG014144	18544	species	Pseudomonas E mucidolens
VFG009909	941	species	Mycobacterium marinum
P79063	12001	species	Microbacterium arborescens
YP_001835060.1	29	species	Streptococcus pneumoniae
Q06409	0	no rank	unclassified
Q03497	2	superkingdom	Bacteria
VFG036271	84	species	Neisseria gonorrhoeae
VFG044271	16	species	Staphylococcus aureus
VFG007451	510	species	Vibrio vulnificus B
P47169	2	superkingdom	Bacteria
Q8X0Z1	3009	species	Ferrimicrobium sp027409005
VFG030989	34	genus	Mycobacterium
VFG011263	93	genus	Bordetella
P9WEV2	153113	species	JBFEYF01 sp041589975
VFG042170	123756	species	Sinorhizobium fredii A
B6HJU1	0	no rank	unclassified
VFG016443	2130	species	Mycoplasmoides gallisepticum
Q30Y72	22923	species	Oleidesulfovibrio alaskensis
NP_215740.1	35	species	Mycobacterium tuberculosis
VFG002058	22	species	Pseudomonas aeruginosa
A7LXT4	224	species	Bacteroides ovatus
VFG043113	8	species	Escherichia coli
VFG013260	232	genus	Haemophilus
P32138	5	order	Enterobacterales
YP_513618.1	142	species	Francisella tularensis
Q5SID7	2334	species	Thermus thermophilus
VFG013491	232	genus	Haemophilus
VFG048341	163	species	Klebsiella michiganensis
XP_012048907.1	3009	species	Ferrimicrobium sp027409005
Q10268	0	no rank	unclassified
P0A9Z1	6	family	Enterobacteriaceae
VFG045335	20507	species	Listeria farberi
O34634	107	genus	Bacillus
P47033	158668	species	Desulfocapsa sp029934915
VFG024424	20588	species	Mycobacterium gilvum
VFG034803	62113	species	Escherichia sp002965065
Q03768	0	no rank	unclassified
VFG014336	540	species	Pseudomonas E alloputida
VFG004160	18	species	Salmonella enterica
P0DPM9	6	family	Enterobacteriaceae
VFG045507	128	species	Legionella pneumophila
VFG029562	67	species	Mycobacterium abscessus
P12695	95	class	Alphaproteobacteria
fig|169963.11.peg.534|lmo0515|VBILisMon69206_0534|	55	genus	Listeria
NP_459651.1	18	species	Salmonella enterica
P33759	2	superkingdom	Bacteria
P0AGG2	550	species	Escherichia fergusonii
P20624	10201	species	Rhodobacter capsulatus B
P41084	3	phylum	Pseudomonadota
Q92325	0	no rank	unclassified
Q09699	0	no rank	unclassified
O06720	122	species	Bacillus subtilis
XP_755170.1	1	no rank	root
VFG042973	28	genus	Streptococcus
Q03860	0	no rank	unclassified
A0A1S7IUL2	1	no rank	root
VFG044249	639	species	Aeromonas salmonicida
P43803	4	class	Gammaproteobacteria
Q9PHK7	51	species	Campylobacter D jejuni
VFG016159	701	species	Pseudomonas E fragariae
AAA45779.1	0	no rank	unclassified
VFG049313	10	species	Klebsiella pneumoniae
VFG041396	4038	genus	Ehrlichia
Q9HTK9	22	species	Pseudomonas aeruginosa
O74783	0	no rank	unclassified
P40187	0	no rank	unclassified
NP_216106.1	35	species	Mycobacterium tuberculosis
VFG016635	42551	species	Malacoplasma penetrans
VFG017854	125950	species	Acerihabitans sp035013185
P35732	0	no rank	unclassified
VFG016619	42551	species	Malacoplasma penetrans
VFG051235	99	species	Brucella melitensis
VFG013774	1278	species	Pseudomonas paraeruginosa
VFG042249	1789	species	Pantoea stewartii
B2CQK1	0	no rank	unclassified
O93922	135097	species	Prevotella sp017619275
AAG30145.1	144772	species	SXOO01 sp018780435
VFG042828	490	species	Moraxella catarrhalis
Q87NG3	58	genus	Vibrio
Q12181	55610	species	JAJTCL01 sp036566085
VFG041437	406	species	Erwinia amylovora
P32011	439	genus	Streptomyces
P80506	10909	species	Trichormus sp000009705
XP_012047827.1	2	superkingdom	Bacteria
VFG002109	128	species	Legionella pneumophila
VFG001836	128	species	Legionella pneumophila
P37168	18	species	Salmonella enterica
VFG000998	640	species	Escherichia marmotae
O53176	35	species	Mycobacterium tuberculosis
XP_012047832.1	1	no rank	root
VFG034810	62113	species	Escherichia sp002965065
P37147	7	genus	Escherichia
VFG007232	66	species	Vibrio cholerae
A0A2T4VDM4	113375	species	Archangium sp003044305
VFG044367	1259	genus	Dickeya
P38645	14273	species	Thermobispora bispora
VFG010797	128	species	Legionella pneumophila
VFG016239	186	species	Bacillus A anthracis
Q0C899	2	superkingdom	Bacteria
O51560	514	genus	Borreliella
P20215	172152	species	Saccharolobus shibatae
P03882	2	superkingdom	Bacteria
P05820	72264	species	Dryocola sp946480445
VFG010322	1462	species	Mycobacterium smegmatis
YP_247926.1	233	species	Haemophilus influenzae
Q12053	2	superkingdom	Bacteria
VFG016881	92327	species	Chlamydophila corallus
P0C9P6	0	no rank	unclassified
VFG043498	15	genus	Staphylococcus
Q74C76	6447	family	Geobacteraceae
VFG017037	1049	genus	Chlamydophila
VFG041968	384	species	Ralstonia nicotianae
Q9A874	9043	genus	Caulobacter
Q9USR4	0	no rank	unclassified
VFG048508	10	species	Klebsiella pneumoniae
P37817	107	genus	Bacillus
VFG042945	456	species	Xylella fastidiosa
VFG044083	22	species	Pseudomonas aeruginosa
P47013	0	no rank	unclassified
P50278	2	superkingdom	Bacteria
VFG009818	1462	species	Mycobacterium smegmatis
Q06752	122	species	Bacillus subtilis
A0A0I9QGZ7	84	species	Neisseria gonorrhoeae
Q03559	0	no rank	unclassified
VFG038358	639	species	Aeromonas salmonicida
O86682	31	class	Actinomycetes
P32828	0	no rank	unclassified
VFG007388	66	species	Vibrio cholerae
Q7ZAK7	29	species	Streptococcus pneumoniae
E0SCY3	4209	species	Dickeya dadantii
Q81JI2	89	genus	Bacillus A
YP_169684.1	142	species	Francisella tularensis
O13715	0	no rank	unclassified
YP_001054363.1	2	superkingdom	Bacteria
Q8SSC9	0	no rank	unclassified
VFG013742	241	species	Corynebacterium diphtheriae
P07001	0	no rank	unclassified
P03526	0	no rank	unclassified
VFG016003	1021	species	Pseudomonas E protegens
P9WKL5	35	species	Mycobacterium tuberculosis
VFG038864	209	genus	Aeromonas
A9CKY2	359	genus	Agrobacterium
Q5YXD6	1476	species	Nocardia farcinica
